timestamp,latitude,longitude,depth,temperature,salinity,chlorophyll,source
2026-06-27 17:48:52,20.0,65.0,10.0,28.62,34.26,1.83,Copernicus_Demo
2026-06-28 17:48:52,20.0,65.0,10.4,28.94,34.14,1.86,Copernicus_Demo
2026-06-29 17:48:52,20.0,65.0,11.4,28.79,34.03,2.16,Copernicus_Demo
2026-06-30 17:48:52,20.0,65.0,13.2,28.58,34.39,1.6,Copernicus_Demo
2026-07-01 17:48:52,20.0,65.0,10.5,28.31,34.05,1.56,Copernicus_Demo
2026-07-02 17:48:52,20.0,65.0,10.5,28.32,34.35,1.93,Copernicus_Demo
2026-07-03 17:48:52,20.0,65.0,10.1,28.47,34.28,2.15,Copernicus_Demo
2026-07-04 17:48:52,20.0,65.0,10.9,28.43,34.07,1.64,Copernicus_Demo
2026-07-05 17:48:52,20.0,65.0,10.5,28.31,34.37,1.47,Copernicus_Demo
2026-07-06 17:48:52,20.0,65.0,11.3,28.74,34.04,1.92,Copernicus_Demo
2026-07-07 17:48:52,20.0,65.0,12.6,28.53,34.2,1.87,Copernicus_Demo
2026-07-08 17:48:52,20.0,65.0,13.2,28.3,34.1,1.8,Copernicus_Demo
2026-07-09 17:48:52,20.0,65.0,10.6,28.07,34.07,1.82,Copernicus_Demo
2026-07-10 17:48:52,20.0,65.0,14.9,28.31,34.24,1.69,Copernicus_Demo
2026-07-11 17:48:52,20.0,65.0,10.7,28.55,34.19,1.79,Copernicus_Demo
2026-07-12 17:48:52,20.0,65.0,14.2,28.02,34.36,1.67,Copernicus_Demo
2026-07-13 17:48:52,20.0,65.0,12.8,28.49,34.24,1.89,Copernicus_Demo
2026-07-14 17:48:52,20.0,65.0,12.6,28.11,34.01,1.86,Copernicus_Demo
2026-07-15 17:48:52,20.0,65.0,10.2,28.91,34.08,1.48,Copernicus_Demo
2026-07-16 17:48:52,20.0,65.0,13.2,28.54,34.31,1.51,Copernicus_Demo
2026-07-17 17:48:52,20.0,65.0,13.8,28.4,34.01,1.74,Copernicus_Demo
2026-07-18 17:48:52,20.0,65.0,13.0,28.07,34.35,1.83,Copernicus_Demo
2026-07-19 17:48:52,20.0,65.0,10.9,28.65,34.28,2.05,Copernicus_Demo
2026-07-20 17:48:52,20.0,65.0,14.3,28.55,34.01,1.48,Copernicus_Demo
2026-07-21 17:48:52,20.0,65.0,13.8,28.26,34.27,2.0,Copernicus_Demo
2026-07-22 17:48:52,20.0,65.0,12.6,28.25,34.06,2.14,Copernicus_Demo
2026-07-23 17:48:52,20.0,65.0,14.7,28.7,34.15,2.09,Copernicus_Demo
2026-07-24 17:48:52,20.0,65.0,10.8,28.19,34.28,2.0,Copernicus_Demo
2026-07-25 17:48:52,20.0,65.0,11.2,28.43,34.37,1.8,Copernicus_Demo
2026-07-26 17:48:52,20.0,65.0,13.6,28.36,34.22,1.42,Copernicus_Demo
2026-07-27 17:48:52,20.0,65.0,11.7,28.44,34.18,1.51,Copernicus_Demo
2026-07-28 17:48:52,20.0,65.0,11.6,28.61,34.19,1.44,Copernicus_Demo
2026-07-29 17:48:52,20.0,65.0,11.7,28.11,34.37,1.74,Copernicus_Demo
2026-07-30 17:48:52,20.0,65.0,10.1,28.92,34.31,1.5,Copernicus_Demo
2026-07-31 17:48:52,20.0,65.0,15.0,28.16,34.2,1.6,Copernicus_Demo
2026-08-01 17:48:52,20.0,65.0,14.9,28.33,34.15,2.02,Copernicus_Demo
2026-08-02 17:48:52,20.0,65.0,10.8,28.45,34.39,1.66,Copernicus_Demo
2026-08-03 17:48:52,20.0,65.0,11.0,28.1,34.01,1.95,Copernicus_Demo
2026-08-04 17:48:52,20.0,65.0,10.2,28.92,34.35,1.88,Copernicus_Demo
2026-08-05 17:48:52,20.0,65.0,10.4,28.63,34.17,1.45,Copernicus_Demo
2026-08-06 17:48:52,20.0,65.0,12.1,28.45,34.25,1.87,Copernicus_Demo
2026-08-07 17:48:52,20.0,65.0,11.6,28.94,34.25,1.99,Copernicus_Demo
2026-08-08 17:48:52,20.0,65.0,11.6,28.49,34.32,1.47,Copernicus_Demo
2026-08-09 17:48:52,20.0,65.0,11.1,28.26,34.1,2.09,Copernicus_Demo
2026-08-10 17:48:52,20.0,65.0,14.0,28.28,34.21,1.4,Copernicus_Demo
2026-08-11 17:48:52,20.0,65.0,15.0,28.4,34.33,1.91,Copernicus_Demo
2026-08-12 17:48:52,20.0,65.0,11.7,28.93,34.07,1.6,Copernicus_Demo
2026-08-13 17:48:52,20.0,65.0,12.2,28.41,34.09,1.84,Copernicus_Demo
2026-08-14 17:48:52,20.0,65.0,14.7,28.95,34.29,1.54,Copernicus_Demo
2026-08-15 17:48:52,20.0,65.0,12.3,28.87,34.11,1.68,Copernicus_Demo
2026-08-16 17:48:52,20.0,65.0,14.8,28.69,34.39,1.52,Copernicus_Demo
2026-08-17 17:48:52,20.0,65.0,13.7,28.43,34.26,1.72,Copernicus_Demo
2026-08-18 17:48:52,20.0,65.0,11.6,28.88,34.3,2.08,Copernicus_Demo
2026-08-19 17:48:52,20.0,65.0,12.8,28.42,34.2,1.41,Copernicus_Demo
2026-08-20 17:48:52,20.0,65.0,11.2,28.64,34.23,1.71,Copernicus_Demo
2026-08-21 17:48:52,20.0,65.0,11.3,28.05,34.36,2.0,Copernicus_Demo
2026-08-22 17:48:52,20.0,65.0,13.3,28.53,34.03,1.41,Copernicus_Demo
2026-08-23 17:48:52,20.0,65.0,11.0,28.86,34.26,1.49,Copernicus_Demo
2026-08-24 17:48:52,20.0,65.0,10.3,28.01,34.1,2.13,Copernicus_Demo
2026-08-25 17:48:52,20.0,65.0,10.1,28.85,34.16,1.76,Copernicus_Demo
2026-08-26 17:48:52,20.0,65.0,10.1,28.46,34.1,1.75,Copernicus_Demo
2026-08-27 17:48:52,20.0,65.0,11.5,28.81,34.15,1.85,Copernicus_Demo
2026-08-28 17:48:52,20.0,65.0,11.3,28.5,34.39,1.54,Copernicus_Demo
2026-08-29 17:48:52,20.0,65.0,10.3,28.43,34.03,1.83,Copernicus_Demo
2026-06-01 17:48:52,8.0,85.0,10.1,28.64,34.23,2.15,Copernicus_Demo
2026-06-02 17:48:52,8.0,85.0,12.1,28.68,34.2,2.19,Copernicus_Demo
2026-06-03 17:48:52,8.0,85.0,10.3,28.52,34.24,1.82,Copernicus_Demo
2026-06-04 17:48:52,8.0,85.0,13.6,28.73,34.19,2.1,Copernicus_Demo
2026-06-05 17:48:52,8.0,85.0,10.7,28.81,34.0,1.52,Copernicus_Demo
2026-06-06 17:48:52,8.0,85.0,13.1,28.78,34.31,1.73,Copernicus_Demo
2026-06-07 17:48:52,8.0,85.0,11.1,28.92,34.04,1.52,Copernicus_Demo
2026-06-08 17:48:52,8.0,85.0,11.9,28.3,34.39,2.02,Copernicus_Demo
2026-06-09 17:48:52,8.0,85.0,14.7,28.68,34.19,1.65,Copernicus_Demo
2026-06-10 17:48:52,8.0,85.0,13.8,28.11,34.38,1.56,Copernicus_Demo
2026-06-11 17:48:52,8.0,85.0,10.3,28.17,34.35,2.16,Copernicus_Demo
2026-06-12 17:48:52,8.0,85.0,10.9,28.89,34.13,1.79,Copernicus_Demo
2026-06-13 17:48:52,8.0,85.0,11.6,28.21,34.21,1.66,Copernicus_Demo
2026-06-14 17:48:52,8.0,85.0,14.9,28.47,34.27,1.63,Copernicus_Demo
2026-06-15 17:48:52,8.0,85.0,12.5,28.87,34.05,1.74,Copernicus_Demo
2026-06-16 17:48:52,8.0,85.0,10.1,28.65,34.22,1.67,Copernicus_Demo
2026-06-17 17:48:52,8.0,85.0,14.0,28.26,34.34,1.7,Copernicus_Demo
2026-06-18 17:48:52,8.0,85.0,12.9,28.25,34.06,1.53,Copernicus_Demo
2026-06-19 17:48:52,8.0,85.0,11.0,28.39,34.21,1.42,Copernicus_Demo
2026-06-20 17:48:52,8.0,85.0,11.9,28.34,34.39,1.55,Copernicus_Demo
2026-06-21 17:48:52,8.0,85.0,13.2,28.74,34.36,2.07,Copernicus_Demo
2026-06-22 17:48:52,8.0,85.0,12.2,28.92,34.33,1.64,Copernicus_Demo
2026-06-23 17:48:52,8.0,85.0,14.2,28.96,34.19,2.01,Copernicus_Demo
2026-06-24 17:48:52,8.0,85.0,14.1,28.46,34.34,1.54,Copernicus_Demo
2026-06-25 17:48:52,8.0,85.0,10.4,28.98,34.24,1.92,Copernicus_Demo
2026-06-26 17:48:52,8.0,85.0,13.1,28.57,34.29,1.73,Copernicus_Demo
2026-06-27 17:48:52,8.0,85.0,10.0,28.49,34.28,1.84,Copernicus_Demo
2026-06-28 17:48:52,8.0,85.0,10.1,28.82,34.27,1.92,Copernicus_Demo
2026-06-29 17:48:52,8.0,85.0,10.5,28.56,34.23,1.78,Copernicus_Demo
2026-06-30 17:48:52,8.0,85.0,14.6,28.88,34.33,1.94,Copernicus_Demo
2026-07-01 17:48:52,8.0,85.0,13.9,28.17,34.37,1.92,Copernicus_Demo
2026-07-02 17:48:52,8.0,85.0,14.3,28.2,34.1,2.01,Copernicus_Demo
2026-07-03 17:48:52,8.0,85.0,13.6,28.36,34.14,2.11,Copernicus_Demo
2026-07-04 17:48:52,8.0,85.0,13.0,28.52,34.05,1.41,Copernicus_Demo
2026-07-05 17:48:52,8.0,85.0,11.1,28.82,34.28,1.95,Copernicus_Demo
2026-07-06 17:48:52,8.0,85.0,12.9,28.93,34.19,1.47,Copernicus_Demo
2026-07-07 17:48:52,8.0,85.0,12.1,28.85,34.29,1.95,Copernicus_Demo
2026-07-08 17:48:52,8.0,85.0,10.3,28.9,34.28,1.68,Copernicus_Demo
2026-07-09 17:48:52,8.0,85.0,13.6,28.15,34.18,1.74,Copernicus_Demo
2026-07-10 17:48:52,8.0,85.0,11.3,28.01,34.13,1.47,Copernicus_Demo
2026-07-11 17:48:52,8.0,85.0,10.6,28.84,34.2,1.74,Copernicus_Demo
2026-07-12 17:48:52,8.0,85.0,12.4,28.72,34.31,1.46,Copernicus_Demo
2026-07-13 17:48:52,8.0,85.0,11.5,28.0,34.17,1.5,Copernicus_Demo
2026-07-14 17:48:52,8.0,85.0,14.5,28.7,34.03,2.0,Copernicus_Demo
2026-07-15 17:48:52,8.0,85.0,14.6,28.1,34.36,1.54,Copernicus_Demo
2026-07-16 17:48:52,8.0,85.0,10.8,28.2,34.28,1.46,Copernicus_Demo
2026-07-17 17:48:52,8.0,85.0,12.8,28.33,34.06,1.41,Copernicus_Demo
2026-07-18 17:48:52,8.0,85.0,14.1,28.15,34.06,1.52,Copernicus_Demo
2026-07-19 17:48:52,8.0,85.0,14.7,28.98,34.38,1.47,Copernicus_Demo
2026-07-20 17:48:52,8.0,85.0,12.3,28.43,34.37,1.49,Copernicus_Demo
2026-07-21 17:48:52,8.0,85.0,12.7,28.97,34.06,2.1,Copernicus_Demo
2026-07-22 17:48:52,8.0,85.0,12.5,28.15,34.17,1.49,Copernicus_Demo
2026-07-23 17:48:52,8.0,85.0,14.7,28.96,34.11,1.79,Copernicus_Demo
2026-07-24 17:48:52,8.0,85.0,14.9,28.44,34.08,1.48,Copernicus_Demo
2026-07-25 17:48:52,8.0,85.0,11.9,28.18,34.35,1.73,Copernicus_Demo
2026-07-26 17:48:52,8.0,85.0,13.9,28.81,34.12,2.03,Copernicus_Demo
2026-07-27 17:48:52,8.0,85.0,12.2,28.23,34.03,1.54,Copernicus_Demo
2026-07-28 17:48:52,8.0,85.0,12.7,28.44,34.02,1.55,Copernicus_Demo
2026-07-29 17:48:52,8.0,85.0,10.1,28.8,34.34,1.96,Copernicus_Demo
2026-07-30 17:48:52,8.0,85.0,12.7,28.77,34.18,1.83,Copernicus_Demo
2026-07-31 17:48:52,8.0,85.0,11.7,28.69,34.2,1.82,Copernicus_Demo
2026-08-01 17:48:52,8.0,85.0,11.1,28.91,34.13,1.48,Copernicus_Demo
2026-08-02 17:48:52,8.0,85.0,13.9,28.37,34.26,2.11,Copernicus_Demo
2026-08-03 17:48:52,8.0,85.0,12.0,28.6,34.3,2.18,Copernicus_Demo
2026-08-04 17:48:52,8.0,85.0,12.6,28.11,34.27,1.4,Copernicus_Demo
2026-08-05 17:48:52,8.0,85.0,13.9,28.14,34.04,1.84,Copernicus_Demo
2026-08-06 17:48:52,8.0,85.0,13.4,28.33,34.37,1.84,Copernicus_Demo
2026-08-07 17:48:52,8.0,85.0,10.7,28.82,34.16,1.43,Copernicus_Demo
2026-08-08 17:48:52,8.0,85.0,13.7,28.72,34.24,1.68,Copernicus_Demo
2026-08-09 17:48:52,8.0,85.0,10.8,28.36,34.3,1.77,Copernicus_Demo
2026-08-10 17:48:52,8.0,85.0,13.8,28.64,34.01,1.41,Copernicus_Demo
2026-08-11 17:48:52,8.0,85.0,11.4,28.61,34.11,1.49,Copernicus_Demo
2026-08-12 17:48:52,8.0,85.0,14.3,28.65,34.07,1.78,Copernicus_Demo
2026-08-13 17:48:52,8.0,85.0,13.3,28.55,34.25,1.74,Copernicus_Demo
2026-08-14 17:48:52,8.0,85.0,13.8,28.17,34.1,1.98,Copernicus_Demo
2026-08-15 17:48:52,8.0,85.0,12.8,28.47,34.26,1.98,Copernicus_Demo
2026-08-16 17:48:52,8.0,85.0,12.9,28.6,34.07,1.5,Copernicus_Demo
2026-08-17 17:48:52,8.0,85.0,12.0,28.06,34.38,1.56,Copernicus_Demo
2026-08-18 17:48:52,8.0,85.0,14.4,28.4,34.02,2.17,Copernicus_Demo
2026-08-19 17:48:52,8.0,85.0,13.4,28.62,34.07,2.14,Copernicus_Demo
2026-08-20 17:48:52,8.0,85.0,14.0,28.68,34.35,1.4,Copernicus_Demo
2026-08-21 17:48:52,8.0,85.0,10.1,29.0,34.19,1.61,Copernicus_Demo
2026-08-22 17:48:52,8.0,85.0,10.3,28.39,34.23,1.51,Copernicus_Demo
2026-08-23 17:48:52,8.0,85.0,12.9,28.55,34.31,1.83,Copernicus_Demo
2026-08-24 17:48:52,8.0,85.0,12.0,28.93,34.04,1.69,Copernicus_Demo
2026-08-25 17:48:52,8.0,85.0,11.1,28.94,34.35,1.95,Copernicus_Demo
2026-08-26 17:48:52,8.0,85.0,12.8,28.14,34.0,1.56,Copernicus_Demo
2026-08-27 17:48:52,8.0,85.0,10.9,28.76,34.2,1.65,Copernicus_Demo
2026-08-28 17:48:52,8.0,85.0,11.1,28.24,34.22,1.74,Copernicus_Demo
2026-08-29 17:48:52,8.0,85.0,13.4,28.55,34.21,1.49,Copernicus_Demo
